Latitude,Longitude,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlySpend,NumServices,ChargesPerService,ChurnValue
37.290606,-119.216328,0,1,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.05,5163.3,103.266,6,15.007142857142856,0
38.685069,-121.543709,1,1,1,0,32,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.95,2628.6,82.14375,3,21.4875,1
33.864622,-118.179626,1,0,0,0,23,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),49.7,1081.25,47.01086956521739,2,16.566666666666666,0
37.959706,-121.287669,0,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.5,242.05,80.68333333333334,2,26.166666666666668,1
38.733908,-120.453416,0,0,1,1,38,1,1,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),78.95,2862.55,75.33026315789475,6,11.278571428571428,0
38.333133,-121.920151,0,0,1,0,51,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Credit card (automatic),96.4,4911.05,96.29509803921569,5,16.066666666666666,0
38.325599,-122.642352,0,0,0,0,5,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,56.15,291.45,58.29,3,14.0375,0
40.582399,-122.195512,1,0,1,0,63,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,96.0,6109.75,96.98015873015873,4,19.2,0
33.705836,-117.318204,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,71.65,71.65,1,35.825,1
36.296851,-117.865469,0,0,1,1,4,0,0,DSL,1,0,0,0,1,0,Month-to-month,0,Credit card (automatic),38.55,156.1,39.025,2,12.85,0
32.619465,-116.593605,1,0,0,0,42,1,1,DSL,1,1,0,0,0,0,One year,1,Bank transfer (automatic),60.15,2421.6,57.65714285714286,4,12.03,0
36.462671,-118.997291,1,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),100.5,7030.65,99.02323943661972,6,14.357142857142858,0
37.505768,-121.962472,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.7,45.7,45.7,1,22.85,1
36.596271,-121.442274,0,1,1,0,29,1,0,Fiber optic,1,0,1,0,0,1,One year,0,Bank transfer (automatic),90.1,2656.7,91.6103448275862,4,18.02,0
38.625096,-121.383658,0,0,0,0,31,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.5,2979.2,96.1032258064516,4,18.9,0
38.445939,-121.496855,0,0,0,0,9,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Mailed check,64.95,547.8,60.86666666666666,4,12.99,0
38.646096,-121.442433,1,1,0,0,16,1,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,59.4,1023.9,63.99375,3,14.85,1
33.920907,-117.489426,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,20.4,20.4,1,10.2,0
32.957195,-117.202542,1,0,1,0,30,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Credit card (automatic),94.1,2804.45,93.48166666666665,5,15.683333333333332,1
37.59485,-122.051521,1,0,1,0,49,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.0,918.7,18.748979591836736,1,9.5,0
32.677716,-117.047666,1,0,1,1,23,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Credit card (automatic),69.5,1652.1,71.83043478260869,5,11.583333333333334,0
38.326215,-122.718742,1,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,74.9,2,24.96666666666667,1
33.988543,-118.334081,0,0,1,0,10,1,0,DSL,0,1,0,0,0,0,One year,0,Mailed check,49.55,475.7,47.57,2,16.516666666666666,0
34.13658,-118.245839,0,0,1,1,50,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,24.95,1261.45,25.229,2,8.316666666666666,0
37.873283,-121.292034,1,0,1,0,60,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.1,5475.9,91.265,5,15.683333333333332,0
38.724322,-120.991237,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,20.3,20.3,1,10.15,1
34.028331,-118.354338,0,0,0,0,2,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),62.05,118.3,59.15,3,15.5125,1
32.830852,-116.444601,0,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,2303.35,71.9796875,2,24.96666666666667,1
35.690535,-118.552784,1,0,1,0,33,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,669.45,20.28636363636364,1,10.025,0
32.707892,-117.05512,1,1,1,1,24,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,96.55,2263.45,94.31041666666665,4,19.31,0
33.766004,-117.786763,0,1,1,0,41,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.95,4534.9,110.60731707317072,7,13.99375,1
34.089953,-118.294824,1,1,1,0,40,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,39.3,1637.4,40.935,2,13.1,1
36.635661,-120.288644,0,0,1,1,38,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.05,963.95,25.367105263157896,2,8.35,0
33.940884,-118.128628,0,1,1,0,64,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),111.6,7099.0,110.921875,7,13.95,0
40.913192,-123.06597,1,1,1,0,68,1,0,DSL,0,1,1,1,0,0,One year,1,Bank transfer (automatic),60.65,3975.9,58.46911764705882,4,12.129999999999999,0
36.78979,-119.929894,0,0,1,0,71,0,0,DSL,0,1,0,0,1,1,Two year,0,Electronic check,49.35,3515.25,49.51056338028169,3,12.3375,1
34.274846,-116.937581,0,0,0,1,34,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,103.8,3470.8,102.08235294117648,6,14.828571428571427,0
34.079449,-118.548306,0,1,0,0,19,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,90.6,1660.0,87.36842105263158,4,18.119999999999997,1
33.936827,-118.359824,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,20.2,1,10.1,0
33.521447,-117.602555,0,0,1,0,17,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,1742.5,102.5,6,14.65,0
38.542448,-122.419923,1,0,1,1,54,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),104.1,5645.8,104.55185185185185,6,14.87142857142857,0
34.137412,-118.207607,0,0,0,0,40,0,0,DSL,1,1,1,0,1,1,One year,0,Credit card (automatic),62.05,2511.55,62.78875000000001,5,10.341666666666667,0
32.587557,-116.636816,1,0,0,0,43,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,4895.1,113.83953488372094,8,12.783333333333333,0
32.555828,-117.040073,1,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.0,999.45,76.88076923076923,2,25.0,1
36.931654,-121.752383,0,0,0,0,66,1,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.45,1699.15,25.74469696969697,2,8.483333333333333,0
34.281911,-118.556218,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),46.2,46.2,46.2,1,23.1,1
33.807882,-118.347957,1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.4,80.95,40.475,1,22.7,0
38.801936,-122.938935,0,0,0,0,29,0,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,24.85,788.05,27.17413793103448,0,24.85,0
38.734997,-121.463719,1,0,0,0,25,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.25,2387.75,95.51,5,16.708333333333332,1
32.741499,-117.127409,1,1,0,0,21,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,41.9,840.1,40.00476190476191,2,13.966666666666667,1
34.167926,-118.267539,1,1,1,0,38,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,83.45,3147.15,82.81973684210527,3,20.8625,0
40.923558,-122.059933,1,0,1,1,6,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.0,105.5,17.583333333333332,1,9.5,0
37.410567,-122.297152,0,0,1,0,55,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,104.15,5743.05,104.41909090909091,6,14.87857142857143,1
33.752591,-117.993661,0,0,1,1,59,1,1,Fiber optic,0,0,1,0,1,1,Two year,1,Credit card (automatic),99.5,5861.75,99.35169491525424,5,16.583333333333332,0
33.845706,-118.012204,1,0,0,1,49,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.45,921.3,18.802040816326528,1,9.725,0
37.624436,-122.430661,0,0,1,0,10,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.6,189.45,18.945,1,9.8,0
32.730583,-115.501083,0,0,0,0,23,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.0,1917.1,83.35217391304347,3,20.25,1
37.100948,-120.270136,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,20.25,1,10.125,0
33.738543,-117.785046,0,0,1,1,31,1,1,Fiber optic,1,0,1,0,1,0,One year,0,Bank transfer (automatic),98.05,3082.1,99.42258064516129,5,16.341666666666665,0
37.942551,-122.491642,1,1,1,1,56,1,0,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),72.6,4084.35,72.93482142857142,5,12.1,0
32.853743,-117.25034,1,0,1,0,71,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),80.7,5705.05,80.35281690140846,6,11.528571428571428,0
37.4695,-120.672724,1,0,0,0,46,1,1,DSL,1,0,1,0,1,1,Two year,0,Mailed check,79.2,3593.8,78.12608695652175,6,11.314285714285715,0
34.097345,-117.906736,0,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,1074.3,71.61999999999999,2,24.8,1
34.039224,-118.266293,1,0,1,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.85,52.0,26.0,1,9.925,0
40.617614,-122.512861,1,0,1,0,71,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,23.85,1672.1,23.55070422535211,2,7.95,0
37.999406,-121.686241,0,0,1,1,40,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.6,808.95,20.223750000000003,1,9.8,0
33.998471,-117.973758,1,0,1,0,8,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.15,156.25,19.53125,1,10.075,1
33.17494,-117.242761,1,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.05,523.1,43.59166666666667,1,22.525,0
39.732767,-122.042298,0,1,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.85,335.75,111.91666666666667,4,18.97,0
34.108833,-118.229715,0,1,0,1,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,1752.55,97.36388888888888,4,19.09,1
37.794487,-122.42227,0,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.2,7840.6,108.89722222222223,7,13.525,0
33.801869,-117.995068,1,0,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),94.8,6859.05,97.98642857142858,8,10.533333333333333,0
37.394536,-120.890747,1,0,0,0,47,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,74.45,3510.3,74.6872340425532,5,12.408333333333333,0
37.687264,-122.15728,1,1,0,0,29,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),58.55,1718.95,59.27413793103448,4,11.709999999999999,0
38.52576,-123.013347,0,0,1,1,72,1,0,0,0,0,0,0,0,0,Two year,0,Electronic check,20.55,1432.55,19.896527777777777,1,10.275,0
39.903272,-121.843567,1,0,0,0,39,0,0,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),41.1,1597.05,40.949999999999996,3,10.275,0
33.841027,-118.078097,1,0,1,1,7,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,150.75,21.535714285714285,1,10.225,0
33.930931,-117.361788,1,0,1,0,71,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Mailed check,95.65,6856.95,96.57676056338028,5,15.941666666666668,0
32.741852,-117.243453,1,0,0,0,51,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Credit card (automatic),87.55,4475.9,87.7627450980392,3,21.8875,0
38.35363,-121.44195,1,0,1,1,52,1,0,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,100.3,5244.45,100.85480769230769,5,16.716666666666665,0
38.348884,-122.51699,1,1,0,0,46,1,0,Fiber optic,0,1,0,0,1,1,One year,0,Credit card (automatic),95.25,4424.2,96.17826086956521,4,19.05,1
38.233879,-120.861666,0,0,1,0,38,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,94.65,3624.3,95.3763157894737,5,15.775,1
34.223244,-119.18012,0,1,1,1,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),34.55,362.6,36.260000000000005,1,17.275,0
37.218705,-121.762429,1,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.65,8333.95,115.74930555555557,8,12.738888888888889,0
32.852947,-114.850784,0,0,0,0,19,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),78.7,1495.1,78.68947368421053,2,26.233333333333334,0
34.227846,-119.079903,1,1,1,0,3,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Mailed check,83.9,267.4,89.13333333333333,3,20.975,1
32.716007,-117.117462,1,0,0,0,69,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),82.45,5555.3,80.51159420289855,6,11.778571428571428,0
37.633361,-121.862395,1,0,0,0,54,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.1,1079.45,19.989814814814817,1,10.05,0
38.010092,-122.689442,0,1,0,0,12,0,0,DSL,0,0,1,1,0,1,Month-to-month,1,Electronic check,43.65,526.95,43.9125,3,10.9125,1
37.255479,-121.889838,1,0,1,1,8,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.05,139.75,17.46875,1,10.525,0
37.654551,-119.822984,0,1,1,0,23,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,90.0,2024.1,88.00434782608696,4,18.0,0
37.526791,-119.99437,0,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,74.35,533.6,76.22857142857143,2,24.78333333333333,0
38.715498,-121.363411,1,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.25,418.4,69.73333333333333,1,34.625,1
37.708327,-122.083473,0,0,0,0,45,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),18.85,867.3,19.273333333333333,1,9.425,0
39.531028,-121.24807,1,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),80.85,5824.75,80.89930555555556,7,10.10625,0
34.074087,-117.605618,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.35,20.35,20.35,1,10.175,0
40.845738,-120.322219,1,0,1,1,23,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,23.85,625.65,27.202173913043477,2,7.95,0
38.671295,-121.388251,0,0,1,0,72,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.65,6747.35,93.71319444444445,4,18.93,0
34.109775,-117.378904,1,0,1,0,67,1,1,DSL,1,0,0,0,1,1,Two year,1,Electronic check,75.5,5229.45,78.05149253731344,5,12.583333333333334,0
40.390301,-123.412327,1,0,1,0,43,0,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),51.25,2151.6,50.03720930232558,4,10.25,0
33.822295,-118.26411,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.65,45.65,45.65,1,22.825,1
33.867593,-118.080637,0,1,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.35,6339.45,105.6575,6,14.907142857142857,0
41.10831,-121.360362,0,0,0,0,2,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,79.85,152.45,76.225,3,19.9625,1
34.02381,-118.156582,1,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.55,75.55,75.55,2,25.183333333333334,0
33.806708,-117.02007,0,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),78.85,5763.15,80.04374999999999,7,9.85625,0
33.143826,-115.497485,1,0,1,1,32,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,89.6,2901.8,90.68125,4,17.919999999999998,0
32.957195,-117.202542,1,0,0,0,61,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,89.65,5308.7,87.02786885245901,8,9.961111111111112,0
37.713926,-121.928425,1,0,1,1,64,1,1,Fiber optic,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),110.3,6997.3,109.3328125,7,13.7875,0
38.546999,-120.271114,1,0,1,0,14,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.55,294.5,21.035714285714285,1,9.775,0
33.03933,-115.191857,1,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.5,1011.8,77.83076923076922,2,26.833333333333332,0
39.141934,-122.770679,0,0,1,0,25,1,0,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.95,495.15,19.805999999999997,1,10.475,0
34.457541,-119.631072,1,0,0,0,46,1,0,DSL,0,0,1,1,0,0,Two year,0,Credit card (automatic),54.35,2460.15,53.481521739130436,3,13.5875,1
34.196837,-118.142236,0,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.9,199.75,49.9375,1,22.95,0
34.061918,-118.277939,0,0,0,0,47,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.45,943.0,20.06382978723404,1,10.225,0
33.905963,-118.08263,0,0,1,1,53,1,0,DSL,1,1,0,1,1,0,Two year,1,Mailed check,69.7,3729.6,70.36981132075472,5,11.616666666666667,0
34.064073,-117.166158,0,0,1,0,9,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Mailed check,70.05,564.4,62.71111111111111,4,14.01,0
33.864622,-118.179626,1,0,1,0,70,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),108.15,7930.55,113.29357142857143,7,13.51875,0
38.304194,-120.592431,0,0,0,0,50,1,0,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),90.1,4549.45,90.98899999999999,5,15.016666666666666,0
40.021787,-122.127576,0,0,0,0,9,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,73.8,704.3,78.25555555555555,2,24.599999999999998,0
33.885499,-117.324959,1,0,1,0,70,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,1397.65,19.966428571428573,1,9.9,0
34.296574,-118.244839,0,0,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),118.35,7804.15,116.47985074626865,8,13.149999999999999,1
33.570023,-117.773669,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.65,19.65,19.65,1,9.825,0
33.881158,-117.854783,1,0,1,1,66,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),74.25,4859.25,73.625,2,24.75,0
39.34128,-120.786867,1,0,1,1,58,1,0,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.3,1160.75,20.012931034482758,1,10.15,0
34.084909,-117.258107,1,0,1,0,0,0,0,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),52.55,0.0,0.0,4,10.51,0
36.462671,-118.997291,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.65,145.15,72.575,1,34.825,1
34.063947,-118.383001,1,0,0,0,41,1,0,0,0,0,0,0,0,0,Two year,1,Mailed check,19.85,810.45,19.76707317073171,1,9.925,0
36.719141,-119.202677,1,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,73.2,2,26.28333333333333,1
37.515556,-122.502311,0,0,0,0,23,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.15,405.6,17.63478260869565,1,10.075,0
33.9108,-117.398153,0,1,1,0,61,1,1,DSL,0,1,0,0,0,1,One year,0,Bank transfer (automatic),64.05,3902.6,63.97704918032787,4,12.809999999999999,0
41.269521,-123.546958,1,0,0,1,8,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,163.6,20.45,1,10.025,0
32.649787,-116.2237,0,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.35,75.35,75.35,2,25.116666666666664,1
35.369553,-120.763864,1,0,0,0,22,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,26.25,605.9,27.54090909090909,2,8.75,0
36.301689,-119.018233,0,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,47.8,92.45,46.225,2,15.933333333333332,1
33.507255,-117.029473,1,0,1,0,55,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,77.75,4458.15,81.05727272727272,3,19.4375,1
34.1528,-118.000482,0,0,1,1,60,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.35,4453.3,74.22166666666666,2,24.78333333333333,0
37.808731,-122.238708,1,0,1,1,51,1,1,Fiber optic,1,0,0,1,1,0,One year,1,Mailed check,95.15,5000.05,98.04019607843138,5,15.858333333333334,0
34.178068,-118.615714,1,0,0,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,80.3,526.7,75.24285714285715,2,26.766666666666666,1
35.710244,-118.881679,1,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.65,65.825,1,34.8,1
37.687264,-122.15728,1,0,0,0,35,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Credit card (automatic),85.3,2917.5,83.35714285714286,4,17.06,1
39.031876,-120.811141,1,0,0,0,70,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,6367.2,90.96,8,9.972222222222221,0
34.162515,-118.203869,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89.25,89.25,3,22.3125,0
33.823943,-118.111335,1,0,1,1,30,1,1,0,0,0,0,0,0,0,Two year,1,Mailed check,25.1,789.55,26.31833333333333,2,8.366666666666667,0
39.493991,-122.286363,1,0,0,0,8,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.85,365.55,45.69375,2,16.616666666666667,1
41.867908,-123.794144,0,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.25,331.9,66.38,1,35.125,1
39.258746,-121.77697,1,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,620.55,68.94999999999999,4,13.25,1
38.505995,-123.187019,0,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.55,824.75,74.97727272727273,2,24.849999999999998,1
35.349241,-116.770281,0,0,1,1,63,0,0,DSL,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),39.35,2395.05,38.01666666666667,3,9.8375,0
36.520537,-120.118055,0,0,1,0,39,1,1,0,0,0,0,0,0,0,Two year,1,Mailed check,23.8,903.8,23.174358974358974,2,7.933333333333334,0
37.863843,-122.275684,1,0,1,0,17,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Electronic check,94.4,1607.2,94.54117647058824,5,15.733333333333334,1
38.392686,-120.415951,1,0,0,0,14,1,1,DSL,0,1,0,0,0,0,One year,1,Mailed check,54.25,773.2,55.228571428571435,3,13.5625,0
38.400264,-120.641274,1,0,1,0,61,1,0,Fiber optic,1,1,0,1,0,1,One year,0,Bank transfer (automatic),93.7,5860.7,96.07704918032786,5,15.616666666666667,0
33.571259,-117.731917,1,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.6,8220.4,114.17222222222222,8,12.844444444444443,0
37.100948,-120.270136,0,1,1,0,40,1,0,DSL,0,0,0,0,0,1,One year,0,Electronic check,55.8,2283.3,57.0825,2,18.599999999999998,0
34.076259,-118.310715,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.15,20.15,20.15,1,10.075,1
34.037251,-118.423573,1,0,0,0,47,0,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),39.65,1798.65,38.26914893617022,3,9.9125,0
37.529656,-120.854357,0,0,1,0,34,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.3,2564.3,75.42058823529412,2,26.099999999999998,1
39.176595,-121.291692,1,0,0,0,18,0,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,40.2,711.95,39.55277777777778,3,10.05,0
38.513484,-120.704613,1,0,0,0,27,1,0,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.25,538.2,19.933333333333334,1,10.125,0
37.553469,-120.952825,1,0,1,1,46,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.25,890.35,19.355434782608697,1,10.125,0
39.806141,-123.531098,0,0,1,1,68,1,0,Fiber optic,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),95.1,6683.4,98.28529411764706,5,15.85,0
37.974498,-121.319568,1,0,0,0,3,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,63.75,21.25,1,9.925,1
35.989792,-121.055933,0,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.65,2104.55,95.66136363636365,4,18.93,1
33.716136,-117.752574,0,1,1,0,36,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,96.5,3436.1,95.44722222222222,5,16.083333333333332,1
36.560498,-117.962461,0,0,1,1,28,0,0,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),60.0,1682.05,60.073214285714286,5,10.0,0
34.066964,-117.937007,1,0,0,0,51,1,0,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,996.95,19.548039215686277,1,9.925,0
41.750354,-120.403885,1,0,0,0,4,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,100.85,399.25,99.8125,5,16.808333333333334,0
33.889605,-115.257009,0,0,0,0,26,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.65,2537.0,97.57692307692308,5,16.441666666666666,0
